step,loss,perplexity,learning_rate
3078,4.91649703681469,136.52353765803963,0.0002981229193359426
3079,4.964189440011978,143.19243716122958,0.00029812161770917086
3080,4.723489329218864,112.56032827189567,0.0002981203156344226
3081,4.7825460731983185,119.4079848124123,0.0002981190131117024
3082,4.952000871300697,141.45771963973115,0.00029811771014101444
3083,4.824837252497673,124.566193896498,0.0002981164067223632
3084,4.821042165160179,124.0943502216574,0.00029811510285575305
3085,4.718132823705673,111.95901017255626,0.0002981137985411884
3086,4.825800910592079,124.68629097450251,0.00029811249377867356
3087,4.844221666455269,127.00439173551072,0.0002981111885682131
3088,4.653481259942055,104.94970757564197,0.0002981098829098112
3089,4.889880523085594,132.9376901173965,0.00029810857680347233
3090,5.09788091480732,163.67469891686787,0.000298107270249201
3091,4.688988581299782,108.74313932366273,0.0002981059632470015
3092,4.713126450777054,111.39990233386595,0.00029810465579687827
3093,4.723121404647827,112.51892217902699,0.0002981033478988356
3094,5.073933959007263,159.80174593241694,0.00029810203955287797
3095,4.712612643837929,111.34267899316262,0.00029810073075900987
3096,4.766004607081413,117.44904818629568,0.0002980994215172355
3097,4.845291092991829,127.14028625394286,0.0002980981118275595
3098,5.430180564522743,228.19044480307937,0.00029809680168998607
3099,5.272620528936386,194.92610322808233,0.00029809549110451986
3100,5.12027308344841,167.3810723809308,0.00029809418007116506
3101,5.102990910410881,164.5132164946981,0.000298092868589926
3102,4.674512207508087,107.1802726063941,0.0002980915566608074
3103,4.947439558804035,140.81395609489542,0.00029809024428381354
3104,4.874606102705002,130.92257300547277,0.00029808893145894877
3105,4.887084066867828,132.56645500059432,0.00029808761818621754
3106,4.78040087223053,119.15210524250891,0.0002980863044656243
3107,4.695627719163895,109.46750192829506,0.0002980849902971735
3108,4.866745591163635,129.89748873084653,0.0002980836756808694
3109,4.838346228003502,126.26037310693474,0.0002980823606167167
3110,4.909213587641716,135.53278782842932,0.0002980810451047196
3111,4.698607973754406,109.79422957738606,0.0002980797291448825
3112,5.131418377161026,169.25701815914687,0.0002980784127372101
3113,5.092345654964447,162.77121973150057,0.00029807709588170654
3114,5.016814440488815,150.92974150504838,0.00029807577857837643
3115,4.9074699729681015,135.29667677398393,0.0002980744608272241
3116,4.78699554502964,119.94047104000077,0.000298073142628254
3117,4.851710200309753,127.95903841344375,0.00029807182398147063
3118,4.919264405965805,136.90187193841302,0.0002980705048868783
3119,5.0145513266325,150.58855653155885,0.0002980691853444816
3120,4.910036414861679,135.644353788912,0.0002980678653542849
3121,4.837892383337021,126.20308351128432,0.0002980665449162927
3122,4.948030605912209,140.89720837702248,0.00029806522403050923
3123,4.841192215681076,126.6202203905442,0.00029806390269693933
3124,4.878890201449394,131.4846613974948,0.000298062580915587
3125,4.867005527019501,129.93125813450382,0.000298061258686457
3126,5.002238541841507,148.74576030101693,0.00029805993600955365
3127,4.7974604070186615,121.2022220264424,0.00029805861288488143
3128,4.6504469737410545,104.63174276821559,0.0002980572893124449
3129,4.862055152654648,129.28963920230197,0.00029805596529224824
3130,5.012140363454819,150.22593038158294,0.00029805464082429615
3131,4.783304154872894,119.49854013732603,0.00029805331590859307
3132,4.865750461816788,129.76828822399875,0.00029805199054514333
3133,4.660452350974083,105.68387755065288,0.0002980506647339515
3134,4.802452325820923,121.80876632785129,0.000298049338475022
3135,4.775298610329628,118.54570830903397,0.00029804801176835916
3136,4.93894599378109,139.62300845789792,0.0002980466846139677
3137,4.668439567089081,106.53137759797744,0.000298045357011852
3138,4.757069423794746,116.40429390029568,0.0002980440289620164
3139,4.76754792034626,117.63044880328923,0.0002980427004644655
3140,4.844683900475502,127.0631110560782,0.0002980413715192037
3141,4.769105061888695,117.81375874449921,0.0002980400421262355
3142,5.098693400621414,163.80773632604934,0.0002980387122855654
3143,4.822280675172806,124.24813753082047,0.0002980373819971979
3144,4.753553494811058,115.99574330784733,0.0002980360512611374
3145,5.005987927317619,149.30451232811765,0.0002980347200773884
3146,4.979329824447632,145.37692094107103,0.00029803338844595537
3147,4.862682089209557,129.37072101720995,0.0002980320563668428
3148,4.501985430717468,90.19603161642775,0.0002980307238400552
3149,4.71925912797451,112.08518112375087,0.00029802939086559705
3150,5.0095609575510025,149.83893605214632,0.0002980280574434728
3151,4.8709544986486435,130.4453674200062,0.0002980267235736869
3152,4.6226581037044525,101.76417266404991,0.00029802538925624404
3153,4.788662225008011,120.14054010091553,0.0002980240544911485
3154,5.105702593922615,164.9599296699731,0.00029802271927840474
3155,4.870594561100006,130.39842368313953,0.00029802138361801744
3156,4.8216249123215675,124.16668692695114,0.00029802004750999103
3157,4.926491811871529,137.8949015275197,0.00029801871095432996
3158,4.881915032863617,131.8829824550957,0.0002980173739510387
3159,5.055223822593689,156.83963066882833,0.00029801603650012184
3160,4.979210138320923,145.35952238169457,0.0002980146986015839
3161,5.03693400323391,153.9971357529596,0.0002980133602554292
3162,4.81189551949501,122.96447831729407,0.0002980120214616625
3163,4.865424670279026,129.72601769988896,0.0002980106822202881
3164,4.833112753927708,125.60131879356092,0.0002980093425313105
3165,4.714024432003498,111.4999822830221,0.00029800800239473436
3166,4.759162172675133,116.64815393593523,0.0002980066618105642
3167,4.843406930565834,126.90095884041537,0.0002980053207788043
3168,4.794623248279095,120.85883942877145,0.0002980039792994595
3169,4.827087983489037,124.84687463951141,0.000298002637372534
3170,4.772164985537529,118.1748119669708,0.0002980012949980324
3171,4.782417818903923,119.39267120761377,0.00029799995217595935
3172,5.214203923940659,183.8653918664177,0.0002979986089063193
3173,4.6913521736860275,109.00046776980405,0.0002979972651891167
3174,4.955098405480385,141.8965690859893,0.0002979959210243562
3175,4.759645521640778,116.70454932871398,0.0002979945764120422
3176,4.879108816385269,131.5134090505334,0.00029799323135217925
3177,4.962522625923157,142.9539607926547,0.00029799188584477194
3178,4.807421296834946,122.41553682102082,0.00029799053988982483
3179,5.001952663064003,148.70324312257225,0.0002979891934873423
3180,5.012807175517082,150.3261362495539,0.0002979878466373289
3181,4.914928823709488,136.30960744504068,0.00029798649933978933
3182,5.368235304951668,214.4840346263674,0.00029798515159472794
3183,5.95484122633934,385.61568020410203,0.0002979838034021494
3184,4.768975615501404,117.79850916607928,0.0002979824547620582
3185,4.842114746570587,126.73708535257158,0.0002979811056744589
3186,4.753010407090187,115.9327645470273,0.00029797975613935586
3187,5.077038407325745,160.29861304395124,0.0002979784061567539
3188,4.856124013662338,128.52507399453324,0.0002979770557266574
3189,4.845025345683098,127.10650355406918,0.00029797570484907095
3190,4.940831661224365,139.8865394070574,0.00029797435352399903
3191,5.036663353443146,153.9554621001269,0.0002979730017514463
3192,4.841983214020729,126.72041639685273,0.0002979716495314172
3193,4.951434627175331,141.37764271068238,0.0002979702968639164
3194,4.686592802405357,108.48292663605326,0.00029796894374894826
3195,4.681586071848869,107.94113927583706,0.0002979675901865175
3196,4.587356254458427,98.2343798562202,0.0002979662361766287
3197,4.683489203453064,108.1467610699912,0.0002979648817192863
3198,5.34683820605278,209.94344943598807,0.00029796352681449496
3199,4.997948482632637,148.1089990306446,0.00029796217146225914
3200,5.0689898282289505,159.0136151182821,0.0002979608156625834
3201,4.95907399058342,142.46181381699816,0.00029795945941547234
3202,5.087115332484245,161.9220962922523,0.0002979581027209306
3203,4.834252178668976,125.74451360809512,0.00029795674557896266
3204,4.9215986877679825,137.22181275750242,0.0002979553879895731
3205,4.7812904343008995,119.25814559368185,0.0002979540299527665
3206,4.790041670203209,120.30638175014143,0.0002979526714685474
3207,4.917024180293083,136.59552412249394,0.00029795131253692046
3208,5.149281531572342,172.30764822876998,0.0002979499531578901
3209,4.976564407348633,144.9754484933427,0.00029794859333146103
3210,4.919713988900185,136.96343452142756,0.00029794723305763765
3211,4.8707373440265656,130.41704368096902,0.00029794587233642486
3212,4.9758457243442535,144.87129453378157,0.0002979445111678269
3213,4.972523257136345,144.39076312528965,0.0002979431495518486
3214,4.973059698939323,144.46824114596058,0.00029794178748849436
3215,4.982413902878761,145.82596685781616,0.0002979404249777689
3216,5.201618626713753,181.56589155881102,0.0002979390620196767
3217,4.8885941207408905,132.76678870868417,0.0002979376986142224
3218,4.816371411085129,123.51608754233027,0.0002979363347614106
3219,4.94998274743557,141.17252831232616,0.0002979349704612459
3220,4.9082407131791115,135.40099555936686,0.00029793360571373276
3221,4.7284394428133965,113.11889602942696,0.00029793224051887597
3222,5.02901029586792,152.78172913634899,0.00029793087487667996
3223,4.863306283950806,129.45149874883543,0.0002979295087871494
3224,5.25397689640522,191.32563973623897,0.00029792814225028895
3225,5.48154054582119,240.21648697510366,0.00029792677526610306
3226,5.28825144469738,197.99691399661256,0.0002979254078345964
3227,4.956042692065239,142.03062339549598,0.0002979240399557737
3228,4.919860556721687,136.98351042485567,0.0002979226716296393
3229,4.929660305380821,138.3325135472846,0.00029792130285619806
3230,4.935523182153702,139.14592215515032,0.00029791993363545443
3231,4.949300095438957,141.07618949069266,0.000297918563967413
3232,4.86622054874897,129.82930494096152,0.00029791719385207846
3233,5.120847851037979,167.47730524956035,0.00029791582328945554
3234,5.088767170906067,162.18978646183575,0.0002979144522795486
3235,5.121140107512474,167.5262587294878,0.0002979130808223623
3236,4.867148041725159,129.94977656905593,0.0002979117089179015
3237,4.695268489420414,109.4281850079843,0.0002979103365661705
3238,4.890287175774574,132.9917605797539,0.0002979089637671741
3239,4.96466352045536,143.26033798928356,0.0002979075905209169
3240,4.824444308876991,124.5172560207965,0.0002979062168274035
3241,4.781770274043083,119.31538412307917,0.00029790484268663845
3242,4.890841007232666,133.0654360004296,0.00029790346809862645
3243,4.8870120495557785,132.55690826460645,0.0002979020930633722
3244,4.758478507399559,116.56843289798726,0.00029790071758088016
3245,4.685366705060005,108.34999751636201,0.0002978993416511552
3246,5.007903829216957,149.59083932650225,0.0002978979652742017
3247,4.985972210764885,146.3457848334137,0.00029789658845002435
3248,4.994067013263702,147.53523273614616,0.0002978952111786278
3249,4.7735849767923355,118.34273836529395,0.00029789383346001685
3250,4.683889202773571,108.1900283537994,0.0002978924552941959
3251,4.846004292368889,127.23099496975325,0.00029789107668116966
3252,4.763572722673416,117.16377269638001,0.00029788969762094286
3253,4.82362687587738,124.4155130963814,0.00029788831811352007
3254,4.855955258011818,128.5033864920589,0.00029788693815890584
3255,4.994263768196106,147.5642638768067,0.00029788555775710495
3256,4.741515725851059,114.60778407632046,0.00029788417690812205
3257,4.778898365795612,118.97321286477694,0.0002978827956119617
3258,4.760573834180832,116.81293792680083,0.00029788141386862855
3259,4.75166292488575,115.77665241267162,0.0002978800316781274
3260,4.57309827208519,96.84369354952032,0.00029787864904046266
3261,4.721111238002777,112.29296757401674,0.00029787726595563923
3262,4.670298740267754,106.72962210622785,0.00029787588242366156
3263,4.81835500895977,123.7613369487495,0.0002978744984445344
3264,4.877315670251846,131.27779759561741,0.00029787311401826243
3265,4.72756689786911,113.02023775674108,0.0002978717291448503
3266,4.776078522205353,118.63819957759152,0.00029787034382430257
3267,4.911670878529549,135.8662408406968,0.000297868958056624
3268,4.766949579119682,117.56008670863959,0.0002978675718418193
3269,4.831276513636112,125.37089621167362,0.00029786618517989305
3270,4.831295117735863,125.3732286460289,0.00029786479807084986
3271,4.726540416479111,112.90428410830295,0.0002978634105146946
3272,5.076694086194038,160.24342834527116,0.0002978620225114317
3273,5.062313251197338,157.9554847430085,0.00029786063406106596
3274,4.74372024834156,114.86071821096083,0.000297859245163602
3275,4.790953159332275,120.41608970047048,0.00029785785581904465
3276,4.956576287746429,142.10643054612203,0.0002978564660273984
3277,4.789616018533707,120.25518403486718,0.00029785507578866796
3278,4.755198776721954,116.18674608967736,0.00029785368510285807
3279,4.796227931976318,121.0529353276806,0.0002978522939699734
3280,4.785592243075371,119.77227638414051,0.0002978509023900185
3281,4.897277668118477,133.9246955019645,0.0002978495103629984
3282,4.885748103260994,132.38946929078372,0.00029784811788891735
3283,4.881826817989349,131.87134892751303,0.0002978467249677803
3284,4.928383901715279,138.15605805810262,0.0002978453315995918
3285,4.994714558124542,147.6307993563948,0.0002978439377843567
3286,4.997494399547577,148.04176050653317,0.00029784254352207954
3287,4.800149217247963,121.52855032166569,0.00029784114881276503
3288,4.913767606019974,136.15141418380742,0.00029783975365641803
3289,5.032571792602539,153.32683087863094,0.0002978383580530431
3290,4.878778241574764,131.46994121533922,0.00029783696200264486
3291,4.930337220430374,138.4261846076457,0.00029783556550522813
3292,4.934868395328522,139.05484106115003,0.00029783416856079756
3293,4.840764135122299,126.56602833595704,0.0002978327711693579
3294,4.853470906615257,128.18453515773933,0.00029783137333091385
3295,4.81364618241787,123.17993621235873,0.00029782997504547003
3296,4.915418028831482,136.37630711676007,0.00029782857631303113
3297,4.764302685856819,117.24932915961206,0.000297827177133602
3298,4.859175115823746,128.91781596885951,0.00029782577750718736
3299,4.7934203296899796,120.71354349127618,0.0002978243774337917
3300,5.034256607294083,153.58537591498208,0.00029782297691341995
3301,4.707295715808868,110.75224901019641,0.0002978215759460767
3302,4.922741323709488,137.3786969464049,0.0002978201745317667
3303,4.861438274383545,129.2099078280039,0.0002978187726704947
3304,4.89208447933197,133.23100207454124,0.0002978173703622653
3305,4.741106957197189,114.56094558040725,0.0002978159676070834
3306,4.620849788188934,101.58031721612787,0.0002978145644049535
3307,4.860393092036247,129.07493046351297,0.0002978131607558806
3308,4.844620019197464,127.05499436140762,0.00029781175665986924
3309,4.621905446052551,101.6876078979479,0.0002978103521169241
3310,4.80478210747242,122.09288499534902,0.00029780894712705007
3311,4.72047396749258,112.22142937429292,0.00029780754169025166
3312,4.932196334004402,138.68377397620424,0.00029780613580653384
3313,4.68950067460537,108.79884021814931,0.00029780472947590116
3314,4.886157467961311,132.44367596059672,0.0002978033226983585
3315,5.140860825777054,170.86278812538322,0.00029780191547391054
3316,4.864847645163536,129.65118412204694,0.0002978005078025619
3317,4.890060238540173,132.9615832217223,0.0002977990996843175
3318,4.8540137857198715,128.2541427559569,0.0002977976911191819
3319,4.778532400727272,118.92968079089526,0.0002977962821071599
3320,4.993593439459801,147.46538045618024,0.0002977948726482564
3321,4.879973217844963,131.62713858019026,0.00029779346274247593
3322,4.9319183975458145,138.6452340552744,0.00029779205238982334
3323,4.958858102560043,142.43106133727204,0.00029779064159030327
3324,4.833826348185539,125.69097916018475,0.0002977892303439206
3325,4.7623573914170265,117.02146639347042,0.0002977878186506801
3326,4.646362453699112,104.2052439323276,0.00029778640651058645
3327,4.845421016216278,127.15680580300366,0.0002977849939236444
3328,4.7370841428637505,114.10101389661644,0.0002977835808898586
3329,4.797160565853119,121.16588605870533,0.00029778216740923395
3330,4.744241833686829,114.92064350504569,0.0002977807534817752
3331,4.8174849152565,123.65369982274558,0.0002977793391074872
3332,4.700090542435646,109.95712778759307,0.00029777792428637437
3333,4.803774252533913,121.9698950666642,0.0002977765090184418
3334,4.769354462623596,117.84314524686691,0.0002977750933036941
3335,4.742018669843674,114.66543987043083,0.0002977736771421361
3336,4.709336936473846,110.97854967579136,0.0002977722605337725
3337,4.927377596497536,138.01710082443682,0.0002977708434786082
3338,5.036031112074852,153.85815585187154,0.00029776942597664776
3339,4.874693810939789,130.93405649683586,0.00029776800802789607
3340,4.73859778046608,114.27385225603508,0.000297766589632358
3341,4.453104466199875,85.89318300682162,0.0002977651707900382
3342,4.665031045675278,106.16888125542316,0.0002977637515009414
3343,5.2719127386808395,194.78818524592543,0.00029776233176507247
3344,4.685764007270336,108.39305376246912,0.00029776091158243616
3345,4.962485358119011,142.9486333117144,0.0002977594909530373
3346,4.862294495105743,129.32058740491152,0.0002977580698768805
3347,4.98310512304306,145.92679955136748,0.0002977566483539707
3348,4.504799887537956,90.45024201708597,0.0002977552263843127
3349,4.729694165289402,113.26091793113967,0.0002977538039679112
3350,4.742956355214119,114.7730104016679,0.0002977523811047711
3351,4.901213273406029,134.4528087827644,0.00029775095779489694
3352,4.814941510558128,123.33959803495136,0.00029774953403829377
3353,4.720337137579918,112.20607517639351,0.00029774810983496623
3354,4.9344512373209,138.99684531823812,0.0002977466851849193
3355,4.6483932211995125,104.41707557268232,0.0002977452600881575
3356,4.7588920295238495,116.6166464919913,0.0002977438345446858
3357,4.758784145116806,116.60406605286194,0.00029774240855450905
3358,4.770710542798042,118.00305840285473,0.0002977409821176318
3359,5.030770808458328,153.05094019927793,0.00029773955523405913
3360,5.380202978849411,217.066330827716,0.0002977381279037957
3361,5.135072186589241,169.8765822431525,0.0002977367001268464
3362,4.957979142665863,142.30592514957257,0.0002977352719032159
3363,4.980472087860107,145.54307455641225,0.00029773384323290907
3364,5.070402562618256,159.2384178766324,0.00029773241411593077
3365,4.885422229766846,132.34633410052683,0.0002977309845522858
3366,4.679756864905357,107.74387306974442,0.0002977295545419789
3367,4.746887624263763,115.22510204989507,0.00029772812408501487
3368,4.85433129966259,128.294871700155,0.00029772669318139857
3369,4.816626653075218,123.54761805810725,0.0002977252618311349
3370,4.855250209569931,128.41281731121717,0.0002977238300342285
3371,4.8410694897174835,126.60468175550295,0.00029772239779068434
3372,4.805029064416885,122.12304040455908,0.00029772096510050723
3373,5.008700266480446,149.71002650147202,0.0002977195319637018
3374,4.884014844894409,132.16020288184504,0.0002977180983802732
3375,4.910905241966248,135.76225649118052,0.00029771666435022593
3376,4.942723944783211,140.1514950121875,0.000297715229873565
3377,4.884262710809708,132.19296495163087,0.0002977137949502953
3378,4.781258761882782,119.25436845964649,0.0002977123595804214
3379,4.797179460525513,121.16817547005648,0.00029771092376394833
3380,4.882445082068443,131.95290545475424,0.00029770948750088087
3381,4.64896160364151,104.47644127469569,0.0002977080507912239
3382,4.706281013786793,110.63992547627238,0.00029770661363498214
3383,4.741697981953621,114.62867394796494,0.0002977051760321605
3384,4.7545028030872345,116.10591131039551,0.00029770373798276395
3385,4.866422414779663,129.85551571286084,0.0002977022994867971
3386,4.682963132858276,108.08988320126961,0.0002977008605442649
3387,4.927466697990894,138.02939890210973,0.00029769942115517216
3388,5.004560247063637,149.0915053131714,0.0002976979813195238
3389,4.975011467933655,144.7504851276226,0.0002976965410373246
3390,4.981176197528839,145.64558892886947,0.0002976951003085793
3391,4.7959316819906235,121.0170787088451,0.000297693659133293
3392,4.911050349473953,135.78195804324744,0.0002976922175114703
3393,4.773747771978378,118.36200556166379,0.00029769077544311627
3394,4.838179975748062,126.23938377994287,0.0002976893329282356
3395,4.811273127794266,122.88797005802556,0.00029768788996683323
3396,4.89429047703743,133.52523377732297,0.000297686446558914
3397,4.804972812533379,122.11617094672852,0.0002976850027044827
3398,4.629773572087288,102.49085469266248,0.0002976835584035443
3399,4.637838304042816,103.32075793920407,0.0002976821136561036
3400,4.8359081000089645,125.95290912723922,0.00029768066846216543
3401,4.8895528465509415,132.89413669188158,0.0002976792228217346
3402,4.634418964385986,102.96807249350397,0.0002976777767348162
3403,4.722802013158798,112.4829903313969,0.0002976763302014149
3404,4.743673115968704,114.85530468034086,0.00029767488322153567
3405,4.639933064579964,103.53741703083548,0.0002976734357951834
3406,4.818374514579773,123.7637510139029,0.00029767198792236273
3407,4.906339734792709,135.14384568892302,0.0002976705396030789
3408,4.880892738699913,131.74822814284929,0.00029766909083733643
3409,4.795116752386093,120.91849848217974,0.00029766764162514044
3410,4.88738177716732,132.60592727497487,0.0002976661919664956
3411,4.8520607352256775,128.00390038660035,0.00029766474186140694
3412,4.783543840050697,119.5271855989752,0.0002976632913098794
3413,4.766044244170189,117.45370361690851,0.00029766184031191766
3414,4.977400988340378,145.09678294379287,0.00029766038886752677
3415,4.823590785264969,124.4110229453469,0.0002976589369767115
3416,4.731751963496208,113.49422601310671,0.0002976574846394769
3417,4.949364751577377,141.0853112272131,0.00029765603185582764
3418,4.935366630554199,139.1241403435059,0.0002976545786257688
3419,5.193970948457718,180.18263014889493,0.00029765312494930507
3420,4.988128334283829,146.66166483777087,0.0002976516708264416
3421,4.783117711544037,119.47626250853139,0.00029765021625718306
3422,4.5562377870082855,95.22455002900165,0.0002976487612415344
3423,4.946920871734619,140.74093665543228,0.0002976473057795005
3424,4.718177437782288,111.96400523183792,0.0002976458498710864
3425,4.881733149290085,131.85899728827874,0.0002976443935162969
3426,4.727133870124817,112.97130745297991,0.00029764293671513686
3427,5.129947394132614,169.00822698665235,0.0002976414794676113
3428,4.838863104581833,126.32565100542014,0.0002976400217737249
3429,4.74963952600956,115.54262690760721,0.0002976385636334828
3430,5.002167955040932,148.73526118425204,0.0002976371050468898
3431,4.764136344194412,117.22982733331163,0.00029763564601395086
3432,4.647540256381035,104.32804945424155,0.0002976341865346709
3433,4.735184125602245,113.8844258263518,0.00029763272660905476
3434,4.786517225205898,119.88311485342747,0.00029763126623710725
3435,4.793505415320396,120.72381491619313,0.0002976298054188336
3436,4.822888940572739,124.32373636363282,0.0002976283441542384
3437,4.694327279925346,109.32523861588744,0.0002976268824433268
3438,4.84783336520195,127.46392268211271,0.0002976254202861036
3439,4.757160119712353,116.41485177331504,0.00029762395768257377
3440,4.578660696744919,97.38388027984793,0.0002976224946327421
3441,4.79911046475172,121.40237777902122,0.00029762103113661377
3442,4.818809948861599,123.817653728635,0.00029761956719419347
3443,4.749312624335289,115.50486200246317,0.0002976181028054863
3444,4.812559872865677,123.04619732507989,0.00029761663797049696
3445,4.864358082413673,129.58772726614905,0.00029761517268923063
3446,4.870591387152672,130.3980098060671,0.00029761370696169216
3447,4.78552433848381,119.76414357276315,0.0002976122407878864
3448,4.871619895100594,130.5321941885691,0.0002976107741678183
3449,4.779449239373207,119.03877011940754,0.0002976093071014929
3450,4.814637407660484,123.30209580835158,0.00029760783958891507
3451,4.775937169790268,118.62143096672965,0.0002976063716300897
3452,4.548149794340134,94.45748077331868,0.0002976049032250218
3453,4.678964272141457,107.6585098891831,0.0002976034343737164
3454,4.710561200976372,111.11449997728482,0.00029760196507617825
3455,5.064047157764435,158.22960237381713,0.0002976004953324123
3456,4.787657588720322,120.01990316297683,0.0002975990251424237
3457,4.68115609139204,107.89473667228185,0.00029759755450621723
3458,4.7583082020282745,116.54858235811729,0.00029759608342379783
3459,4.717623457312584,111.90199653701846,0.0002975946118951706
3460,4.820471927523613,124.02360712478094,0.00029759313992034026
3461,4.803617015480995,121.95071838750103,0.00029759166749931194
3462,4.744740478694439,114.97796239990355,0.00029759019463209064
3463,4.764995068311691,117.33053864873615,0.0002975887213186812
3464,5.0110994130373,150.06963399913565,0.00029758724755908855
3465,4.650700181722641,104.65823971508945,0.00029758577335331775
3466,4.740222781896591,114.45969838864096,0.0002975842987013737
3467,4.760962158441544,116.85830803314917,0.00029758282360326134
3468,4.658943518996239,105.52453857476186,0.0002975813480589858
3469,4.66095757484436,105.73728505853283,0.0002975798720685518
3470,4.837842710316181,126.19681477858177,0.00029757839563196453
3471,4.727811008691788,113.0478305876764,0.00029757691874922874
3472,4.72940120100975,113.22774138791362,0.0002975754414203495
3473,4.6270429491996765,102.2113725728629,0.0002975739636453319
3474,4.885257139801979,132.3244868523103,0.00029757248542418074
3475,4.81307315826416,123.10937135327187,0.0002975710067569012
3476,5.0008349269628525,148.537124994785,0.00029756952764349793
3477,5.145508989691734,171.65883501648216,0.00029756804808397615
3478,5.108763009309769,165.46554888476965,0.00029756656807834085
3479,5.078647077083588,160.55668809809237,0.0002975650876265969
3480,4.767905384302139,117.67250496518346,0.0002975636067287493
3481,4.793941900134087,120.77652052981799,0.00029756212538480315
3482,4.543176218867302,93.98885570081208,0.0002975606435947633
3483,4.973665490746498,144.5557853369433,0.00029755916135863476
3484,4.632959723472595,102.81792684532797,0.0002975576786764225
3485,4.800339698791504,121.55170147237871,0.00029755619554813165
3486,4.669989295303822,106.69660027164842,0.00029755471197376706
3487,4.707813620567322,110.80962298281248,0.0002975532279533338
3488,4.864063113927841,129.54950860738197,0.0002975517434868367
3489,4.9194367080926895,136.92546245441216,0.00029755025857428096
3490,4.77937151491642,119.02951825521613,0.0002975487732156715
3491,4.797747820615768,121.23706219958228,0.0002975472874110134
3492,4.918058425188065,136.73687042674234,0.00029754580116031157
3493,4.731681361794472,113.48621341046794,0.0002975443144635709
3494,4.637053303420544,103.23968290606724,0.00029754282732079654
3495,4.96621461212635,143.48272032943422,0.00029754133973199353
3496,4.879448086023331,131.55803512693055,0.00029753985169716677
3497,4.91026870906353,135.67586684581948,0.00029753836321632136
3498,4.802621677517891,121.82939659597065,0.00029753687428946216
3499,4.911772862076759,135.88009766845613,0.0002975353849165944
3500,5.012083113193512,150.21733015399852,0.00029753389509772294
3501,4.590727299451828,98.56609116335589,0.00029753240483285277
3502,4.790253505110741,120.33186954090154,0.000297530914121989
3503,4.781460255384445,119.27839986094035,0.0002975294229651366
3504,4.785395450890064,119.74870845519992,0.00029752793136230066
3505,4.832393512129784,125.51101355475434,0.0002975264393134861
3506,4.753737077116966,116.01704002867007,0.00029752494681869785
3507,4.6901450380682945,108.86896880731831,0.00029752345387794115
3508,4.602351352572441,99.71851357649001,0.000297521960491221
3509,4.480021990835667,88.23661305117355,0.0002975204666585422
3510,4.8573664873838425,128.68486226733484,0.0002975189723799101
3511,4.717887669801712,111.93156634824662,0.00029751747765532953
3512,4.556400433182716,95.2400391973686,0.00029751598248480547
3513,4.731427073478699,113.45735886123919,0.0002975144868683431
3514,4.833475202322006,125.64685104092594,0.00029751299080594737
3515,4.8089582324028015,122.6038262709312,0.0002975114942976233
3516,4.880625903606415,131.71307778195802,0.000297509997343376
3517,4.856091842055321,128.5209392028726,0.00029750849994321057
3518,4.838843062520027,126.32311920428639,0.00029750700209713184
3519,4.663757458329201,106.03375197944234,0.00029750550380514495
3520,4.9266141057014465,137.91176625435864,0.00029750400506725497
3521,4.605486586689949,100.03164507618392,0.0002975025058834669
3522,4.936787471175194,139.32195407107798,0.0002975010062537857
3523,4.740270808339119,114.46519561277238,0.00029749950617821664
3524,4.8793360739946365,131.5432998698034,0.00029749800565676465
3525,4.94718299806118,140.77783339574677,0.00029749650468943484
3526,4.272658258676529,71.71201154979312,0.0002974950032762321
3527,4.717404827475548,111.87753409595875,0.0002974935014171616
3528,4.781254395842552,119.25384779141284,0.0002974919991122284
3529,4.669772952795029,106.6735197582041,0.0002974904963614375
3530,4.624752081930637,101.9774878865854,0.00029748899316479405
3531,4.73985056579113,114.41710257339051,0.00029748748952230304
3532,4.8036345690488815,121.95285907650334,0.00029748598543396945
3533,4.7386069893836975,114.27490459937184,0.0002974844808997985
3534,4.844848617911339,127.08404228974304,0.00029748297591979523
3535,4.762936517596245,117.08925621572511,0.0002974814704939646
3536,4.886729896068573,132.51951214665704,0.00029747996462231173
3537,4.694066822528839,109.29676775674888,0.00029747845830484167
3538,4.78942109644413,120.23174592748933,0.0002974769515415596
3539,4.873925060033798,130.8334395019371,0.0002974754443324704
3540,4.701523065567017,110.11475679325008,0.0002974739366775793
3541,4.952749893069267,141.56371424225034,0.0002974724285768912
3542,4.9048087149858475,134.93709609364595,0.00029747092003041143
3543,4.811501428484917,122.91602866924079,0.0002974694110381449
3544,4.842292129993439,126.75956840457506,0.0002974679016000967
3545,4.788785547018051,120.15535698741344,0.00029746639171627197
3546,4.707997143268585,110.82996093032872,0.00029746488138667566
3547,4.633884139358997,102.91301731510958,0.000297463370611313
3548,4.6252725422382355,102.0305769354719,0.00029746185939018906
3549,4.663889445364475,106.04774798363037,0.00029746034772330874
3550,4.717866405844688,111.92918626553528,0.00029745883561067734
3551,4.767125025391579,117.58071399701394,0.00029745732305229986
3552,4.972488969564438,144.3858124014909,0.0002974558100481815
3553,4.87652213871479,131.17366584448857,0.0002974542965983271
3554,4.542955115437508,93.96807673968863,0.00029745278270274195
3555,4.737563267350197,114.15569558492453,0.0002974512683614312
3556,4.697585165500641,109.68198854347145,0.0002974497535743998
3557,4.473395481705666,87.65384531950981,0.0002974482383416528
3558,5.074779711663723,159.93695585256114,0.0002974467226631955
